P_NR	SURVEY	SP	PURPOSE	AGE	TRAIN_AV	CAR_AV	SM_AV	TRAIN_TT	TRAIN_CO	GA	TRAIN_FR	SM_TT	SM_CO	SM_FR	SM_SEATS	CAR_TT	CAR_CO	GROUP	CHOICE
2539	1	1	1	3	1	1	1	131	138	0	30	97	162	30	0	140	75	3	2
2540	1	1	1	3	1	1	1	172	153	0	60	90	169	10	0	112	75	3	3
2541	1	1	1	3	1	1	1	106	70	0	30	41	83	10	0	80	36	3	3
2542	1	1	1	3	1	1	1	106	70	0	120	37	98	10	0	104	58	3	3
2543	1	1	1	3	1	1	1	106	63	0	30	34	91	20	0	104	45	3	3
2544	1	1	1	3	1	1	1	85	63	0	60	34	91	30	0	64	58	3	3
2545	1	1	1	3	1	1	1	92	70	0	30	34	86	30	0	104	36	3	3
2546	1	1	1	3	1	1	1	92	63	0	30	37	76	10	0	64	45	3	3
2547	1	1	1	3	1	1	1	92	84	0	60	34	91	20	0	64	36	3	3
2548	1	1	1	3	1	1	1	106	84	0	30	37	98	30	0	64	58	3	3
2549	1	1	1	3	1	1	1	92	70	0	60	37	98	30	0	80	45	3	3
2559	1	1	1	3	1	1	1	292	109	0	30	92	122	10	0	260	132	3	2
2560	1	1	1	3	1	1	1	292	109	0	120	80	155	10	0	338	214	3	2
2561	1	1	1	3	1	1	1	292	98	0	30	71	140	20	0	338	165	3	2
2562	1	1	1	3	1	1	1	224	98	0	60	71	140	30	0	208	214	3	3
2563	1	1	1	3	1	1	1	247	109	0	30	71	133	30	0	338	132	3	2
2564	1	1	1	3	1	1	1	247	98	0	30	80	112	10	0	208	165	3	2
2565	1	1	1	3	1	1	1	247	131	0	60	71	140	20	0	208	132	3	3
2566	1	1	1	3	1	1	1	292	131	0	30	80	150	30	0	208	214	3	2
2567	1	1	1	3	1	1	1	247	109	0	60	80	155	30	0	260	165	3	2
2568	1	1	1	3	1	1	1	336	146	0	120	84	165	30	0	270	150	3	2
2569	1	1	1	3	1	1	1	257	110	0	120	95	133	30	0	351	120	3	2
2570	1	1	1	3	1	1	1	336	110	0	120	109	137	20	0	216	120	3	2
2571	1	1	1	3	1	1	1	283	110	0	60	109	137	10	0	351	195	3	2
2572	1	1	1	3	1	1	1	283	122	0	120	109	140	30	0	216	195	3	2
2573	1	1	1	3	1	1	1	257	122	0	60	109	140	20	0	351	150	3	2
2574	1	1	1	3	1	1	1	257	146	0	60	95	174	10	0	270	120	3	2
2575	1	1	1	3	1	1	1	257	122	0	120	84	150	20	0	270	195	3	2
2576	1	1	1	3	1	1	1	283	146	0	30	109	207	20	0	270	195	3	2
2577	1	1	1	3	1	1	1	247	131	0	120	80	150	20	0	286	125	3	2
2578	1	1	1	3	1	1	1	224	131	0	30	71	140	10	0	286	162	3	2
2579	1	1	1	3	1	1	1	292	131	0	60	92	178	30	0	286	100	3	2
2580	1	1	1	3	1	1	1	224	109	0	30	80	155	20	0	176	100	3	2
2581	1	1	1	3	1	1	1	292	98	0	60	80	112	20	0	220	162	3	2
2582	1	1	1	3	1	1	1	247	98	0	120	71	140	10	0	220	100	3	2
2583	1	1	1	3	1	1	1	224	131	0	120	92	178	10	0	176	125	3	1
2584	1	1	1	3	1	1	1	224	98	0	30	92	122	30	0	220	125	3	2
2585	1	1	1	3	1	1	1	292	109	0	60	71	133	10	0	176	125	3	2
2586	1	1	1	3	1	1	1	92	72	0	120	37	84	20	0	117	60	3	3
2587	1	1	1	3	1	1	1	85	72	0	30	34	78	10	0	117	78	3	2
2588	1	1	1	3	1	1	1	106	72	0	60	41	94	30	0	117	48	3	3
2589	1	1	1	3	1	1	1	85	60	0	30	37	84	20	0	72	48	3	3
2590	1	1	1	3	1	1	1	106	54	0	60	37	65	20	0	90	78	3	2
2591	1	1	1	3	1	1	1	92	54	0	120	34	78	10	0	90	48	3	1
2592	1	1	1	3	1	1	1	85	72	0	120	41	94	10	0	72	60	3	3
2593	1	1	1	3	1	1	1	85	54	0	30	41	68	30	0	90	60	3	2
2594	1	1	1	3	1	1	1	106	60	0	60	34	74	10	0	72	60	3	2
2595	1	1	1	3	1	1	1	205	200	0	120	55	218	30	0	180	110	3	3
2596	1	1	1	3	1	1	1	159	150	0	120	61	176	30	0	234	88	3	2
2597	1	1	1	3	1	1	1	205	150	0	120	69	184	20	0	144	88	3	2
2598	1	1	1	3	1	1	1	174	150	0	60	69	184	10	0	234	143	3	2
2599	1	1	1	3	1	1	1	174	167	0	120	69	189	30	0	144	143	3	2
2600	1	1	1	3	1	1	1	159	167	0	60	69	189	20	0	234	110	3	2
2601	1	1	1	3	1	1	1	159	200	0	60	61	225	10	0	180	88	3	3
2602	1	1	1	3	1	1	1	159	167	0	120	55	198	20	0	180	143	3	2
2603	1	1	1	3	1	1	1	174	200	0	30	69	274	20	0	180	143	3	3
2604	1	1	1	3	1	1	1	106	72	0	120	34	78	30	0	90	70	3	2
2605	1	1	1	3	1	1	1	85	54	0	120	37	65	30	0	117	56	3	2
2606	1	1	1	3	1	1	1	106	54	0	120	41	68	20	0	72	56	3	2
2607	1	1	1	3	1	1	1	92	54	0	60	41	68	10	0	117	91	3	2
2608	1	1	1	3	1	1	1	92	60	0	120	41	71	30	0	72	91	3	2
2609	1	1	1	3	1	1	1	85	60	0	60	41	71	20	0	117	70	3	2
2610	1	1	1	3	1	1	1	85	72	0	60	37	84	10	0	90	56	3	2
2611	1	1	1	3	1	1	1	85	60	0	120	34	74	20	0	90	91	3	2
2612	1	1	1	3	1	1	1	92	72	0	30	41	94	20	0	90	91	3	2
2613	1	1	1	3	1	1	1	106	72	0	120	34	78	30	0	90	60	3	3
2614	1	1	1	3	1	1	1	85	54	0	120	37	65	30	0	117	48	3	2
2615	1	1	1	3	1	1	1	106	54	0	120	41	68	20	0	72	48	3	3
2616	1	1	1	3	1	1	1	92	54	0	60	41	68	10	0	117	78	3	1
2617	1	1	1	3	1	1	1	92	60	0	120	41	71	30	0	72	78	3	2
2618	1	1	1	3	1	1	1	85	60	0	60	41	71	20	0	117	60	3	1
2619	1	1	1	3	1	1	1	85	72	0	60	37	84	10	0	90	48	3	2
2620	1	1	1	3	1	1	1	85	60	0	120	34	74	20	0	90	78	3	2
2621	1	1	1	3	1	1	1	92	72	0	30	41	94	20	0	90	78	3	1
2622	1	1	1	3	1	1	1	164	106	0	120	56	118	20	0	221	105	3	2
2623	1	1	1	3	1	1	1	150	106	0	30	50	112	10	0	221	136	3	2
2624	1	1	1	3	1	1	1	193	106	0	60	64	140	30	0	221	84	3	2
2625	1	1	1	3	1	1	1	150	88	0	30	56	122	20	0	136	84	3	3
2626	1	1	1	3	1	1	1	193	79	0	60	56	90	20	0	170	136	3	2
2627	1	1	1	3	1	1	1	164	79	0	120	50	112	10	0	170	84	3	3
2628	1	1	1	3	1	1	1	150	106	0	120	64	140	10	0	136	105	3	1
2629	1	1	1	3	1	1	1	150	79	0	30	64	97	30	0	170	105	3	1
2630	1	1	1	3	1	1	1	193	88	0	60	50	105	10	0	136	105	3	1
2631	1	1	1	3	1	1	1	92	72	0	120	37	84	20	0	117	65	3	2
2632	1	1	1	3	1	1	1	85	72	0	30	34	78	10	0	117	84	3	2
2633	1	1	1	3	1	1	1	106	72	0	60	41	94	30	0	117	52	3	2
2634	1	1	1	3	1	1	1	85	60	0	30	37	84	20	0	72	52	3	2
2635	1	1	1	3	1	1	1	106	54	0	60	37	65	20	0	90	84	3	2
2636	1	1	1	3	1	1	1	92	54	0	120	34	78	10	0	90	52	3	2
2637	1	1	1	3	1	1	1	85	72	0	120	41	94	10	0	72	65	3	3
2638	1	1	1	3	1	1	1	85	54	0	30	41	68	30	0	90	65	3	2
2639	1	1	1	3	1	1	1	106	60	0	60	34	74	10	0	72	65	3	2
2649	1	1	1	2	1	1	1	140	130	0	30	67	147	10	0	100	52	3	2
2650	1	1	1	2	1	1	1	140	130	0	120	63	176	10	0	130	84	3	2
2651	1	1	1	2	1	1	1	140	117	0	30	60	162	20	0	130	65	3	2
2652	1	1	1	2	1	1	1	107	117	0	60	60	162	30	0	80	84	3	3
2653	1	1	1	2	1	1	1	118	130	0	30	60	153	30	0	130	52	3	2
2654	1	1	1	2	1	1	1	118	117	0	30	63	136	10	0	80	65	3	3
2655	1	1	1	2	1	1	1	118	156	0	60	60	167	20	0	80	52	3	3
2656	1	1	1	2	1	1	1	140	156	0	30	63	176	30	0	80	84	3	3
2657	1	1	1	2	1	1	1	118	130	0	60	63	176	30	0	100	65	3	3
2685	1	1	1	2	1	1	1	233	90	0	30	151	97	10	0	170	80	3	2
2686	1	1	1	2	1	1	1	233	90	0	120	147	109	10	0	221	130	3	2
2687	1	1	1	2	1	1	1	233	81	0	30	144	105	20	0	221	100	3	2
2688	1	1	1	2	1	1	1	187	81	0	60	144	105	30	0	136	130	3	1
2689	1	1	1	2	1	1	1	202	90	0	30	144	99	30	0	221	80	3	2
2690	1	1	1	2	1	1	1	202	81	0	30	147	90	10	0	136	100	3	2
2691	1	1	1	2	1	1	1	202	108	0	60	144	109	20	0	136	80	3	2
2692	1	1	1	2	1	1	1	233	108	0	30	147	112	30	0	136	130	3	2
2693	1	1	1	2	1	1	1	202	90	0	60	147	109	30	0	170	100	3	2
2694	1	1	1	3	1	1	1	174	147	0	30	94	162	10	0	100	40	3	3
2695	1	1	1	3	1	1	1	174	147	0	120	90	184	10	0	130	65	3	3
2696	1	1	1	3	1	1	1	174	132	0	30	87	176	20	0	130	50	3	2
2697	1	1	1	3	1	1	1	130	132	0	60	87	176	30	0	80	65	3	3
2698	1	1	1	3	1	1	1	145	147	0	30	87	167	30	0	130	40	3	2
2699	1	1	1	3	1	1	1	145	132	0	30	90	147	10	0	80	50	3	3
2700	1	1	1	3	1	1	1	145	176	0	60	87	181	20	0	80	40	3	3
2701	1	1	1	3	1	1	1	174	176	0	30	90	189	30	0	80	65	3	3
2702	1	1	1	3	1	1	1	145	147	0	60	90	184	30	0	100	50	3	3
2703	1	1	1	3	1	1	1	221	113	0	120	108	127	20	0	208	100	3	2
2704	1	1	1	3	1	1	1	199	113	0	30	102	122	10	0	208	130	3	2
2705	1	1	1	3	1	1	1	265	113	0	60	116	146	30	0	208	80	3	3
2706	1	1	1	3	1	1	1	199	94	0	30	108	127	20	0	128	80	3	3
2707	1	1	1	3	1	1	1	265	85	0	60	108	97	20	0	160	130	3	3
2708	1	1	1	3	1	1	1	221	85	0	120	102	118	10	0	160	80	3	3
2709	1	1	1	3	1	1	1	199	113	0	120	116	146	10	0	128	100	3	3
2710	1	1	1	3	1	1	1	199	85	0	30	116	105	30	0	160	100	3	3
2711	1	1	1	3	1	1	1	265	94	0	60	102	112	10	0	128	100	3	3
2721	1	1	1	3	1	1	1	114	65	0	30	46	71	10	0	90	60	3	3
2722	1	1	1	3	1	1	1	114	65	0	120	42	84	10	0	117	97	3	2
2723	1	1	1	3	1	1	1	114	58	0	30	39	81	20	0	117	75	3	2
2724	1	1	1	3	1	1	1	88	58	0	60	39	81	30	0	72	97	3	3
2725	1	1	1	3	1	1	1	97	65	0	30	39	76	30	0	117	60	3	2
2726	1	1	1	3	1	1	1	97	58	0	30	42	68	10	0	72	75	3	2
2727	1	1	1	3	1	1	1	97	78	0	60	39	81	20	0	72	60	3	3
2728	1	1	1	3	1	1	1	114	78	0	30	42	84	30	0	72	97	3	2
2729	1	1	1	3	1	1	1	97	65	0	60	42	84	30	0	90	75	3	2
2730	1	1	1	2	1	1	1	116	25	0	30	49	28	10	0	60	32	3	2
2731	1	1	1	2	1	1	1	116	25	0	120	45	36	10	0	78	52	3	2
2732	1	1	1	2	1	1	1	116	22	0	30	42	32	20	0	78	40	3	2
2733	1	1	1	2	1	1	1	89	22	0	60	42	32	30	0	48	52	3	1
2734	1	1	1	2	1	1	1	98	25	0	30	42	31	30	0	78	32	3	2
2735	1	1	1	2	1	1	1	98	22	0	30	45	26	10	0	48	40	3	2
2736	1	1	1	2	1	1	1	98	30	0	60	42	34	20	0	48	32	3	2
2737	1	1	1	2	1	1	1	116	30	0	30	45	36	30	0	48	52	3	2
2738	1	1	1	2	1	1	1	98	25	0	60	45	36	30	0	60	40	3	3
2757	1	1	1	3	1	1	1	251	154	0	120	114	182	20	0	286	130	3	2
2758	1	1	1	3	1	1	1	227	154	0	30	105	172	10	0	286	169	3	2
2759	1	1	1	3	1	1	1	299	154	0	60	126	215	30	0	286	104	3	1
2760	1	1	1	3	1	1	1	227	128	0	30	114	189	20	0	176	104	3	3
2761	1	1	1	3	1	1	1	299	115	0	60	114	139	20	0	220	169	3	2
2762	1	1	1	3	1	1	1	251	115	0	120	105	172	10	0	220	104	3	3
2763	1	1	1	3	1	1	1	227	154	0	120	126	215	10	0	176	130	3	3
2764	1	1	1	3	1	1	1	227	115	0	30	126	149	30	0	220	130	3	2
2765	1	1	1	3	1	1	1	299	128	0	60	105	161	10	0	176	130	3	2
2784	1	1	1	3	1	1	1	262	252	0	120	83	274	30	0	220	145	3	3
2785	1	1	1	3	1	1	1	199	189	0	120	91	225	30	0	286	116	3	2
2786	1	1	1	3	1	1	1	262	189	0	120	101	237	20	0	176	116	3	2
2787	1	1	1	3	1	1	1	220	189	0	60	101	237	10	0	286	188	3	2
2788	1	1	1	3	1	1	1	220	210	0	120	101	245	30	0	176	188	3	3
2789	1	1	1	3	1	1	1	199	210	0	60	101	245	20	0	286	145	3	2
2790	1	1	1	3	1	1	1	199	252	0	60	91	293	10	0	220	116	3	2
2791	1	1	1	3	1	1	1	199	210	0	120	83	254	20	0	220	188	3	2
2792	1	1	1	3	1	1	1	220	252	0	30	101	349	20	0	220	188	3	1
2802	1	1	1	3	1	1	1	276	92	0	30	132	105	10	0	170	124	3	2
2803	1	1	1	3	1	1	1	276	92	0	120	124	127	10	0	221	201	3	2
2804	1	1	1	3	1	1	1	276	83	0	30	118	118	20	0	221	155	3	2
2805	1	1	1	3	1	1	1	210	83	0	60	118	118	30	0	136	201	3	3
2806	1	1	1	3	1	1	1	232	92	0	30	118	109	30	0	221	124	3	2
2807	1	1	1	3	1	1	1	232	83	0	30	124	97	10	0	136	155	3	3
2808	1	1	1	3	1	1	1	232	110	0	60	118	118	20	0	136	124	3	3
2809	1	1	1	3	1	1	1	276	110	0	30	124	127	30	0	136	201	3	3
2810	1	1	1	3	1	1	1	232	92	0	60	124	127	30	0	170	155	3	2
2811	1	1	1	2	1	1	1	234	211	0	120	84	225	30	0	160	115	3	2
2812	1	1	1	2	1	1	1	188	158	0	120	90	184	30	0	208	92	3	2
2813	1	1	1	2	1	1	1	234	158	0	120	98	194	20	0	128	92	3	3
2814	1	1	1	2	1	1	1	203	158	0	60	98	194	10	0	208	149	3	2
2815	1	1	1	2	1	1	1	203	176	0	120	98	198	30	0	128	149	3	2
2816	1	1	1	2	1	1	1	188	176	0	60	98	198	20	0	208	115	3	2
2817	1	1	1	2	1	1	1	188	211	0	60	90	237	10	0	160	92	3	2
2818	1	1	1	2	1	1	1	188	176	0	120	84	210	20	0	160	149	3	2
2819	1	1	1	2	1	1	1	203	211	0	30	98	274	20	0	160	149	3	2
2856	1	1	1	3	1	1	1	149	91	0	120	94	97	20	0	143	50	3	2
2857	1	1	1	3	1	1	1	134	91	0	30	91	94	10	0	143	65	3	2
2858	1	1	1	3	1	1	1	179	91	0	60	98	109	30	0	143	40	3	3
2859	1	1	1	3	1	1	1	134	76	0	30	94	97	20	0	88	40	3	3
2860	1	1	1	3	1	1	1	179	68	0	60	94	78	20	0	110	65	3	3
2861	1	1	1	3	1	1	1	149	68	0	120	91	90	10	0	110	40	3	3
2862	1	1	1	3	1	1	1	134	91	0	120	98	109	10	0	88	50	3	3
2863	1	1	1	3	1	1	1	134	68	0	30	98	81	30	0	110	50	3	3
2864	1	1	1	3	1	1	1	179	76	0	60	91	84	10	0	88	50	3	3
2883	1	1	1	3	1	1	1	293	109	0	30	132	122	10	0	210	120	3	2
2884	1	1	1	3	1	1	1	293	109	0	120	122	150	10	0	273	195	3	2
2885	1	1	1	3	1	1	1	293	98	0	30	114	140	20	0	273	150	3	2
2886	1	1	1	3	1	1	1	230	98	0	60	114	140	30	0	168	195	3	2
2887	1	1	1	3	1	1	1	251	109	0	30	114	133	30	0	273	120	3	2
2888	1	1	1	3	1	1	1	251	98	0	30	122	112	10	0	168	150	3	3
2889	1	1	1	3	1	1	1	251	131	0	60	114	140	20	0	168	120	3	2
2890	1	1	1	3	1	1	1	293	131	0	30	122	150	30	0	168	195	3	3
2891	1	1	1	3	1	1	1	251	109	0	60	122	150	30	0	210	150	3	2
2892	1	1	1	3	1	1	1	157	163	0	120	104	167	20	0	182	105	3	2
2893	1	1	1	3	1	1	1	142	163	0	30	101	162	10	0	182	136	3	2
2894	1	1	1	3	1	1	1	186	163	0	60	108	181	30	0	182	84	3	2
2895	1	1	1	3	1	1	1	142	136	0	30	104	162	20	0	112	84	3	3
2896	1	1	1	3	1	1	1	186	122	0	60	104	136	20	0	140	136	3	2
2897	1	1	1	3	1	1	1	157	122	0	120	101	153	10	0	140	84	3	3
2898	1	1	1	3	1	1	1	142	163	0	120	108	181	10	0	112	105	3	3
2899	1	1	1	3	1	1	1	142	122	0	30	108	136	30	0	140	105	3	2
2900	1	1	1	3	1	1	1	186	136	0	60	101	147	10	0	112	105	3	2
2901	1	1	1	3	1	1	1	248	85	0	120	195	88	20	0	143	65	3	2
2902	1	1	1	3	1	1	1	224	85	0	30	192	84	10	0	143	84	3	2
2903	1	1	1	3	1	1	1	296	85	0	60	199	94	30	0	143	52	3	3
2904	1	1	1	3	1	1	1	224	71	0	30	195	84	20	0	88	52	3	3
2905	1	1	1	3	1	1	1	296	64	0	60	195	71	20	0	110	84	3	2
2906	1	1	1	3	1	1	1	248	64	0	120	192	78	10	0	110	52	3	3
2907	1	1	1	3	1	1	1	224	85	0	120	199	94	10	0	88	65	3	3
2908	1	1	1	3	1	1	1	224	64	0	30	199	74	30	0	110	65	3	3
2909	1	1	1	3	1	1	1	296	71	0	60	192	78	10	0	88	65	3	3
2910	1	1	1	3	1	1	1	281	79	0	120	176	80	30	0	270	180	3	3
2911	1	1	1	3	1	1	1	211	59	0	120	179	66	30	0	351	144	3	3
2912	1	1	1	3	1	1	1	281	59	0	120	183	66	20	0	216	144	3	3
2913	1	1	1	3	1	1	1	234	59	0	60	183	66	10	0	351	234	3	3
2914	1	1	1	3	1	1	1	234	66	0	120	183	70	30	0	216	234	3	3
2915	1	1	1	3	1	1	1	211	66	0	60	183	70	20	0	351	180	3	3
2916	1	1	1	3	1	1	1	211	79	0	60	179	82	10	0	270	144	3	3
2917	1	1	1	3	1	1	1	211	66	0	120	176	72	20	0	270	234	3	3
2918	1	1	1	3	1	1	1	234	79	0	30	183	91	20	0	270	234	3	3
2919	1	1	1	3	1	1	1	255	153	0	30	176	162	10	0	140	64	3	3
2920	1	1	1	3	1	1	1	255	153	0	120	172	176	10	0	182	104	3	3
2921	1	1	1	3	1	1	1	255	138	0	30	169	167	20	0	182	80	3	3
2922	1	1	1	3	1	1	1	198	138	0	60	169	167	30	0	112	104	3	3
2923	1	1	1	3	1	1	1	217	153	0	30	169	162	30	0	182	64	3	3
2924	1	1	1	3	1	1	1	217	138	0	30	172	153	10	0	112	80	3	3
2925	1	1	1	3	1	1	1	217	184	0	60	169	181	20	0	112	64	3	3
2926	1	1	1	3	1	1	1	255	184	0	30	172	184	30	0	112	104	3	3
2927	1	1	1	3	1	1	1	217	153	0	60	172	176	30	0	140	80	3	3
2955	1	1	1	2	1	1	1	217	194	0	120	172	194	20	0	182	90	3	2
2956	1	1	1	2	1	1	1	199	194	0	30	169	189	10	0	182	117	3	2
2957	1	1	1	2	1	1	1	253	194	0	60	176	210	30	0	182	72	3	3
2958	1	1	1	2	1	1	1	199	162	0	30	172	184	20	0	112	72	3	3
2959	1	1	1	2	1	1	1	253	146	0	60	172	155	20	0	140	117	3	2
2960	1	1	1	2	1	1	1	217	146	0	120	169	169	10	0	140	72	3	2
2961	1	1	1	2	1	1	1	199	194	0	120	176	210	10	0	112	90	3	3
2962	1	1	1	2	1	1	1	199	146	0	30	176	162	30	0	140	90	3	3
2963	1	1	1	2	1	1	1	253	162	0	60	169	169	10	0	112	90	3	3
2964	1	1	1	3	1	1	1	211	46	0	30	128	49	10	0	130	52	3	2
2965	1	1	1	3	1	1	1	211	46	0	120	124	57	10	0	169	84	3	2
2966	1	1	1	3	1	1	1	211	41	0	30	121	53	20	0	169	65	3	2
2967	1	1	1	3	1	1	1	158	41	0	60	121	53	30	0	104	84	3	1
2968	1	1	1	3	1	1	1	176	46	0	30	121	52	30	0	169	52	3	2
2969	1	1	1	3	1	1	1	176	41	0	30	124	46	10	0	104	65	3	2
2970	1	1	1	3	1	1	1	176	55	0	60	121	56	20	0	104	52	3	2
2971	1	1	1	3	1	1	1	211	55	0	30	124	58	30	0	104	84	3	2
2972	1	1	1	3	1	1	1	176	46	0	60	124	57	30	0	130	65	3	2
2973	1	1	1	3	1	1	1	252	56	0	30	167	62	10	0	170	76	3	2
2974	1	1	1	3	1	1	1	252	56	0	120	163	66	10	0	221	123	3	2
2975	1	1	1	3	1	1	1	252	50	0	30	160	64	20	0	221	95	3	2
2976	1	1	1	3	1	1	1	196	50	0	60	160	64	30	0	136	123	3	3
2977	1	1	1	3	1	1	1	215	56	0	30	160	62	30	0	221	76	3	2
2978	1	1	1	3	1	1	1	215	50	0	30	163	56	10	0	136	95	3	3
2979	1	1	1	3	1	1	1	215	67	0	60	160	70	20	0	136	76	3	3
2980	1	1	1	3	1	1	1	252	67	0	30	163	70	30	0	136	123	3	3
2981	1	1	1	3	1	1	1	215	56	0	60	163	66	30	0	170	95	3	3
2982	1	1	1	2	1	1	1	171	91	0	30	96	99	10	0	120	64	3	3
2983	1	1	1	2	1	1	1	171	91	0	120	92	116	10	0	156	104	3	2
2984	1	1	1	2	1	1	1	171	82	0	30	89	108	20	0	156	80	3	2
2985	1	1	1	2	1	1	1	131	82	0	60	89	108	30	0	96	104	3	3
2986	1	1	1	2	1	1	1	144	91	0	30	89	103	30	0	156	64	3	2
2987	1	1	1	2	1	1	1	144	82	0	30	92	95	10	0	96	80	3	3
2988	1	1	1	2	1	1	1	144	109	0	60	89	114	20	0	96	64	3	3
2989	1	1	1	2	1	1	1	171	109	0	30	92	116	30	0	96	104	3	3
2990	1	1	1	2	1	1	1	144	91	0	60	92	116	30	0	120	80	3	2
2991	1	1	1	3	1	1	1	321	225	0	30	155	254	10	0	240	116	3	3
2992	1	1	1	3	1	1	1	321	225	0	120	145	310	10	0	312	188	3	3
2993	1	1	1	3	1	1	1	321	202	0	30	137	281	20	0	312	145	3	3
2994	1	1	1	3	1	1	1	250	202	0	60	137	281	30	0	192	188	3	3
2995	1	1	1	3	1	1	1	274	225	0	30	137	274	30	0	312	116	3	3
2996	1	1	1	3	1	1	1	274	202	0	30	145	237	10	0	192	145	3	3
2997	1	1	1	3	1	1	1	274	270	0	60	137	293	20	0	192	116	3	3
2998	1	1	1	3	1	1	1	321	270	0	30	145	310	30	0	192	188	3	3
2999	1	1	1	3	1	1	1	274	225	0	60	145	310	30	0	240	145	3	3
3000	1	1	1	4	1	1	1	106	143	0	120	34	155	30	0	80	55	3	3
3001	1	1	1	4	1	1	1	85	107	0	120	37	130	30	0	104	44	3	2
3002	1	1	1	4	1	1	1	106	107	0	120	41	136	20	0	64	44	3	3
3003	1	1	1	4	1	1	1	85	119	0	60	41	142	20	0	104	55	3	3
3004	1	1	1	4	1	1	1	85	143	0	60	37	167	10	0	80	44	3	3
3023	1	1	1	3	1	1	1	92	72	0	120	37	84	20	0	104	50	3	2
3024	1	1	1	3	1	1	1	85	72	0	30	34	78	10	0	104	65	3	2
3025	1	1	1	3	1	1	1	106	72	0	60	41	94	30	0	104	40	3	3
3026	1	1	1	3	1	1	1	85	60	0	30	37	84	20	0	64	40	3	3
3027	1	1	1	3	1	1	1	106	54	0	60	37	65	20	0	80	65	3	2
3028	1	1	1	3	1	1	1	92	54	0	120	34	78	10	0	80	40	3	2
3029	1	1	1	3	1	1	1	85	72	0	120	41	94	10	0	64	50	3	3
3030	1	1	1	3	1	1	1	85	54	0	30	41	68	30	0	80	50	3	2
3031	1	1	1	3	1	1	1	106	60	0	60	34	74	10	0	64	50	3	2
3032	1	1	1	2	1	1	1	233	50	0	30	149	54	10	0	140	64	3	2
3033	1	1	1	2	1	1	1	233	50	0	120	145	64	10	0	182	104	3	2
3034	1	1	1	2	1	1	1	233	45	0	30	142	58	20	0	182	80	3	2
3035	1	1	1	2	1	1	1	177	45	0	60	142	58	30	0	112	104	3	3
3036	1	1	1	2	1	1	1	196	50	0	30	142	57	30	0	182	64	3	2
3037	1	1	1	2	1	1	1	196	45	0	30	145	50	10	0	112	80	3	3
3038	1	1	1	2	1	1	1	196	60	0	60	142	62	20	0	112	64	3	3
3039	1	1	1	2	1	1	1	233	60	0	30	145	64	30	0	112	104	3	3
3040	1	1	1	2	1	1	1	196	50	0	60	145	64	30	0	140	80	3	2
3041	1	1	1	4	1	1	1	216	97	0	30	82	109	10	0	200	100	3	2
3042	1	1	1	4	1	1	1	216	97	0	120	74	133	10	0	260	162	3	2
3043	1	1	1	4	1	1	1	216	87	0	30	68	122	20	0	260	125	3	2
3044	1	1	1	4	1	1	1	165	87	0	60	68	122	30	0	160	162	3	2
3045	1	1	1	4	1	1	1	182	97	0	30	68	112	30	0	260	100	3	2
3046	1	1	1	4	1	1	1	182	87	0	30	74	99	10	0	160	125	3	2
3047	1	1	1	4	1	1	1	182	116	0	60	68	122	20	0	160	100	3	2
3048	1	1	1	4	1	1	1	216	116	0	30	74	133	30	0	160	162	3	2
3049	1	1	1	4	1	1	1	182	97	0	60	74	133	30	0	200	125	3	2
3050	1	1	1	3	1	1	1	142	96	0	120	66	98	30	0	100	65	3	3
3051	1	1	1	3	1	1	1	106	72	0	120	69	83	30	0	130	52	3	2
3052	1	1	1	3	1	1	1	142	72	0	120	73	86	20	0	80	52	3	3
3053	1	1	1	3	1	1	1	118	72	0	60	73	86	10	0	130	84	3	2
3054	1	1	1	3	1	1	1	118	80	0	120	73	90	30	0	80	84	3	3
3055	1	1	1	3	1	1	1	106	80	0	60	73	90	20	0	130	65	3	2
3056	1	1	1	3	1	1	1	106	96	0	60	69	103	10	0	100	52	3	3
3057	1	1	1	3	1	1	1	106	80	0	120	66	91	20	0	100	84	3	3
3058	1	1	1	3	1	1	1	118	96	0	30	73	116	20	0	100	84	3	3
3068	1	1	1	3	1	1	1	233	53	0	30	96	58	10	0	170	84	3	2
3069	1	1	1	3	1	1	1	233	53	0	120	88	72	10	0	221	136	3	2
3070	1	1	1	3	1	1	1	233	48	0	30	82	66	20	0	221	105	3	2
3071	1	1	1	3	1	1	1	177	48	0	60	82	66	30	0	136	136	3	2
3072	1	1	1	3	1	1	1	196	53	0	30	82	64	30	0	221	84	3	2
3073	1	1	1	3	1	1	1	196	48	0	30	88	54	10	0	136	105	3	2
3074	1	1	1	3	1	1	1	196	64	0	60	82	66	20	0	136	84	3	2
3075	1	1	1	3	1	1	1	233	64	0	30	88	72	30	0	136	136	3	2
3076	1	1	1	3	1	1	1	196	53	0	60	88	72	30	0	170	105	3	2
3077	1	1	1	3	1	1	1	105	43	0	120	50	50	20	0	104	65	3	1
3078	1	1	1	3	1	1	1	95	43	0	30	47	48	10	0	104	84	3	2
3079	1	1	1	3	1	1	1	124	43	0	60	54	57	30	0	104	52	3	3
3080	1	1	1	3	1	1	1	95	36	0	30	50	50	20	0	64	52	3	3
3081	1	1	1	3	1	1	1	124	32	0	60	50	38	20	0	80	84	3	2
3082	1	1	1	3	1	1	1	105	32	0	120	47	48	10	0	80	52	3	3
3083	1	1	1	3	1	1	1	95	43	0	120	54	57	10	0	64	65	3	3
